"x","r","lb_2.5","lb_25","ub_97.5","ub_75","prob","d_comb","variable"
19170,0.115592005396136,0.0908562482191945,0.107017587388908,0.144219396507323,0.124846382624908,1,2022-06-27,"growth_rate"
19171,0.114928320812775,0.0911366524477681,0.106507258863176,0.142900221063781,0.123838183116702,1,2022-06-28,"growth_rate"
19172,0.113938788437763,0.0902925546947374,0.105614898762751,0.141738115077763,0.122764466806183,1,2022-06-29,"growth_rate"
19173,0.11267777764087,0.08832368700675,0.104033781521469,0.141262679792677,0.121495061030041,1,2022-06-30,"growth_rate"
19174,0.110862212242627,0.0867571440738055,0.102499082254377,0.139500318609134,0.119823110464694,1,2022-07-01,"growth_rate"
19175,0.108900668776798,0.0851580713519545,0.100612917528626,0.136953319577204,0.117726651133855,1,2022-07-02,"growth_rate"
19176,0.10656860411725,0.0834761025700925,0.098334522511648,0.133068010845604,0.115212304074726,1,2022-07-03,"growth_rate"
19177,0.10365939006916,0.0802479102335999,0.0954586051685778,0.130136853324368,0.112416974302977,1,2022-07-04,"growth_rate"
19178,0.100082179342399,0.076435197463116,0.0918823333209406,0.127097031701546,0.108885441772481,1,2022-07-05,"growth_rate"
19179,0.09585126603963,0.0724946035208244,0.0877397340475536,0.122723533683982,0.10446130054495,1,2022-07-06,"growth_rate"
19180,0.0908431054614633,0.0683027767643397,0.0830576715082697,0.116890510289018,0.099113315516969,1,2022-07-07,"growth_rate"
19181,0.0852571348924307,0.0631238323763194,0.0778085248504921,0.110015452093355,0.0932431171924598,1,2022-07-08,"growth_rate"
19182,0.0793057910522228,0.0561232114837333,0.0718093243304667,0.103391792217665,0.0872545986299073,1,2022-07-09,"growth_rate"
19183,0.0734367343870821,0.0493955220393723,0.0655201672187856,0.0978770776126751,0.0815160625118485,1,2022-07-10,"growth_rate"
19184,0.0676526366193684,0.0433587110281741,0.0596237679177907,0.0922024209093598,0.0757228949140392,1,2022-07-11,"growth_rate"
19185,0.0619802037292772,0.0381900566924974,0.0541364485812874,0.0858103170537358,0.0697547702513621,1,2022-07-12,"growth_rate"
19186,0.0564529538713889,0.0335648082106813,0.0488330669564517,0.0791694735231505,0.0639283750254883,0.9999375,2022-07-13,"growth_rate"
19187,0.0510066411859165,0.0275828258778926,0.0435343629133513,0.0740076898919519,0.0585499077771828,0.99975,2022-07-14,"growth_rate"
19188,0.0459922556522492,0.0212708276369052,0.0382368817886197,0.0693428594426087,0.053497553676085,0.99875,2022-07-15,"growth_rate"
19189,0.0410704063418923,0.016236464093997,0.0334072005530242,0.0642301646411102,0.0485262391081638,0.9973125,2022-07-16,"growth_rate"
19190,0.0363105940606454,0.0123762307857507,0.0287695856697654,0.0585391643403903,0.0436782350594518,0.99575,2022-07-17,"growth_rate"
19191,0.0319400335592661,0.0084094221812542,0.0243684914120734,0.0532802225293511,0.0392421786154065,0.993625,2022-07-18,"growth_rate"
19192,0.0277525167674351,0.00349002305182688,0.0198453165317207,0.0497202108522627,0.0353516954831694,0.9871875,2022-07-19,"growth_rate"
19193,0.0236864694721226,-0.00135669548987181,0.0153896278057233,0.0465300323281497,0.0314381202152827,0.9690625,2022-07-20,"growth_rate"
19194,0.0197376144839674,-0.00530546203213476,0.0113694139802361,0.0426283024288672,0.0274300409521313,0.94275,2022-07-21,"growth_rate"
19195,0.0156859178683848,-0.00796044602622581,0.00775228036277786,0.0378748578207108,0.0233917368874546,0.9096875,2022-07-22,"growth_rate"
19196,0.0118375879323218,-0.0106176206527796,0.00429943479820083,0.0337180337426794,0.0194288126260558,0.8568125,2022-07-23,"growth_rate"
19197,0.00822083755100156,-0.0146059119311545,0.000684745893077876,0.0310402496218582,0.0158115028542953,0.7685625,2022-07-24,"growth_rate"
19198,0.00469990139790832,-0.0192148846243525,-0.00288657188301999,0.0288513614419471,0.0126621097746269,0.6624375,2022-07-25,"growth_rate"
19199,0.00143437793160972,-0.0223031132889017,-0.00619204010432384,0.0259800145109848,0.00938589742654972,0.5474375,2022-07-26,"growth_rate"
19200,-0.0016521116472128,-0.0244773190325421,-0.00916836913655006,0.0219471382731532,0.00616171135724142,0.4429375,2022-07-27,"growth_rate"
19201,-0.00460960778900255,-0.0266852585748624,-0.0120141607067434,0.0184405615904486,0.00298259273453816,0.3438125,2022-07-28,"growth_rate"
19202,-0.00733272465953361,-0.0301176625115001,-0.0150375625903945,0.0165866149880299,0.000383034508877111,0.2595,2022-07-29,"growth_rate"
19203,-0.0100810486991141,-0.0338043859486911,-0.0180570506754338,0.0146835469630534,-0.00220062230414175,0.1929375,2022-07-30,"growth_rate"
19204,-0.0130702103935847,-0.0365219491335016,-0.0207751409500203,0.0120909446421773,-0.00510837606173098,0.141875,2022-07-31,"growth_rate"
19205,-0.015994118856935,-0.0377579058601239,-0.0235232309426856,0.0087995665462013,-0.00813460955722767,0.09425,2022-08-01,"growth_rate"
19206,-0.0186298069036348,-0.0390313983164927,-0.0258738184448013,0.00548263695248329,-0.0110214310835639,0.0591875,2022-08-02,"growth_rate"
19207,-0.0211274205701186,-0.042215318459855,-0.0285160930207564,0.00311327501897036,-0.01336273044821,0.040875,2022-08-03,"growth_rate"
19208,-0.0233792518049181,-0.0458200007340806,-0.0310285869296172,0.000947485497972175,-0.0155321611641548,0.02975,2022-08-04,"growth_rate"
19209,-0.0255580349805551,-0.0484996896175939,-0.0332373070279841,-0.00115079743644163,-0.0176827193095975,0.01975,2022-08-05,"growth_rate"
19210,-0.0275074298999796,-0.0504350546563679,-0.035046508410292,-0.00384685502850621,-0.0200629136946966,0.0114375,2022-08-06,"growth_rate"
19211,-0.0294302519129734,-0.0521771590180581,-0.0367882697334787,-0.00664350521386721,-0.0222600880750159,0.0080625,2022-08-07,"growth_rate"
19212,-0.0312311008912936,-0.0553094143841288,-0.0387692235779391,-0.0079416358223562,-0.0239378849431551,0.0063125,2022-08-08,"growth_rate"
19213,-0.0332107023956214,-0.0584219788430316,-0.0409504108260705,-0.00938515579376159,-0.025399377009117,0.005125,2022-08-09,"growth_rate"
19214,-0.035111488904024,-0.0604204318712469,-0.0429758720554289,-0.0112847953930304,-0.0272116839664596,0.0038125,2022-08-10,"growth_rate"
19215,-0.036988890363864,-0.0613805801970958,-0.0448440345784666,-0.0136476300525014,-0.0292304199761058,0.0016875,2022-08-11,"growth_rate"
19216,-0.0389370005962923,-0.0623701764777791,-0.0466337419628208,-0.0161270561292419,-0.0311767587509316,0.0010625,2022-08-12,"growth_rate"
19217,-0.0406364021602066,-0.0647941034085584,-0.0485903021021992,-0.0174652553140602,-0.0327226835136402,0.0008125,2022-08-13,"growth_rate"
19218,-0.0421909066849659,-0.0668910545979399,-0.0502032802261989,-0.0182928466061378,-0.034228926035342,5e-04,2022-08-14,"growth_rate"
19219,-0.0434336925770777,-0.0684372857346798,-0.0513826838907784,-0.0201037428227601,-0.0355269718104434,0.00025,2022-08-15,"growth_rate"
19220,-0.0443115039762003,-0.0686191278108391,-0.0521430891420923,-0.0222854243563123,-0.0368130309246064,6.25e-05,2022-08-16,"growth_rate"
19221,-0.0448610816455031,-0.0690508569595752,-0.0526638376771634,-0.0239779672708546,-0.0375833147508771,0.000125,2022-08-17,"growth_rate"
19222,-0.0452155979960218,-0.0705161015718897,-0.0531130190984801,-0.0242758636794273,-0.0379494303595748,6.25e-05,2022-08-18,"growth_rate"
