"x","r","lb_2.5","lb_25","ub_97.5","ub_75","prob","d_comb","variable"
19188,0.0474798389630569,0.023614123045949,0.0397754082414956,0.070812603100646,0.0552289195429239,1,2022-07-15,"growth_rate"
19189,0.0428323403422328,0.0188254522056563,0.0348338435094713,0.0669156758112869,0.0505178775537278,1,2022-07-16,"growth_rate"
19190,0.0381315472174171,0.0129771117700172,0.0301898657579671,0.0632637543100894,0.0465193695912305,0.994,2022-07-17,"growth_rate"
19191,0.0332205025508325,0.00840735666729637,0.0256267139266257,0.058894414222239,0.0419346839560168,0.99,2022-07-18,"growth_rate"
19192,0.0285616254199184,0.00525835360979474,0.0211962866412705,0.0534189220170202,0.0370271619512561,0.984666666666667,2022-07-19,"growth_rate"
19193,0.0240402654458816,0.000604981328902388,0.0168075124195273,0.0482019578307972,0.0321921057222794,0.977333333333333,2022-07-20,"growth_rate"
19194,0.0200919086819678,-0.00574167267111361,0.0122977625313498,0.0445856207276816,0.0280056826154826,0.951333333333333,2022-07-21,"growth_rate"
19195,0.0161583112844701,-0.00955626168393431,0.00791398480771099,0.0392625322162171,0.0237697483833126,0.891333333333333,2022-07-22,"growth_rate"
19196,0.0123552454772207,-0.0138395351712822,0.0037707148403936,0.0348060671730119,0.0198069878081331,0.834,2022-07-23,"growth_rate"
19197,0.0085439887007186,-0.0164069450190621,0.00040077877828959,0.0304197876464277,0.0156442629239324,0.76,2022-07-24,"growth_rate"
19198,0.00490527400645435,-0.0195449365537293,-0.00330644641311584,0.0271148238744649,0.0123484945592107,0.664,2022-07-25,"growth_rate"
19199,0.00169227138692429,-0.0227751070770071,-0.00720386389486039,0.0254529215285234,0.00913430753604727,0.542,2022-07-26,"growth_rate"
19200,-0.00169381590562168,-0.0255151368986535,-0.0101930757433704,0.0223078685708276,0.00572047797616526,0.438,2022-07-27,"growth_rate"
19201,-0.00515694176877357,-0.0283480609477275,-0.012473396088504,0.0185083284527265,0.00277295012852719,0.317333333333333,2022-07-28,"growth_rate"
19202,-0.00767059303833895,-0.030388245470909,-0.0145275433318499,0.0141838995265807,-0.00056748269128315,0.232666666666667,2022-07-29,"growth_rate"
19203,-0.0100154987726815,-0.0328663257852285,-0.016980886290934,0.0100401250842911,-0.00266664874536948,0.168666666666667,2022-07-30,"growth_rate"
19204,-0.0122065887885343,-0.0363565839763009,-0.0201090267278674,0.00815835648599235,-0.00487739191102832,0.115333333333333,2022-07-31,"growth_rate"
19205,-0.0145030834925723,-0.0387607488008826,-0.0227896617115075,0.00663496083311241,-0.00731130788852785,0.0873333333333333,2022-08-01,"growth_rate"
19206,-0.017551845740587,-0.0412128920950497,-0.0253917603753229,0.0045142187617532,-0.0101585410571274,0.0566666666666667,2022-08-02,"growth_rate"
19207,-0.0201748211046162,-0.0426614434946286,-0.028151803049572,0.00131439147448316,-0.0132355809601139,0.036,2022-08-03,"growth_rate"
19208,-0.0228536614732944,-0.0470803000181304,-0.0307220159567023,-0.0014561555576085,-0.0161818820567221,0.016,2022-08-04,"growth_rate"
19209,-0.0257083255802271,-0.0492744618158579,-0.0330349956356837,-0.00366145848318576,-0.0187302728745442,0.012,2022-08-05,"growth_rate"
